2016-09-23 00:50:56,771 : INFO : Machine : Mission Pinball Framework Core Engine v0.31.3
2016-09-23 00:50:56,778 : INFO : Machine : Machine path: /home/sysop/robotech
2016-09-23 00:50:58,264 : INFO : Machine : Loading cached config: /tmp/b22896e0955c8faa276a6ac3f6f5f4b5config
2016-09-23 00:50:58,385 : INFO : FAST : Connecting to /dev/ttyUSB1 at 921600bps
2016-09-23 00:50:58,399 : INFO : FAST : Connected! Processor: NET, Board Type: FP-CPU-002-2, Firmware: 01.00
2016-09-23 00:50:58,419 : INFO : FAST : Connecting to /dev/ttyUSB2 at 921600bps
2016-09-23 00:50:58,431 : INFO : FAST : Connected! Processor: RGB, Board Type: FP-CPU-002-2, Firmware: 01.00
2016-09-23 00:50:58,682 : INFO : kivy : [Logger      ] Record log in /home/sysop/.kivy/logs/kivy_16-09-23_7.txt
2016-09-23 00:50:58,681 : INFO : kivy : [Image       ] Providers: img_tex, img_dds, img_gif, img_sdl2 (img_pil, img_ffpyplayer ignored)
2016-09-23 00:50:58,786 : INFO : kivy : [Kivy        ] v1.9.2-dev0
2016-09-23 00:50:58,797 : INFO : kivy : [Python      ] v3.4.2 (default, Oct 19 2014, 13:31:11) 
[GCC 4.9.1]
2016-09-23 00:50:58,826 : INFO : kivy : [Factory     ] 193 symbols loaded
2016-09-23 00:50:59,767 : WARNING : SwitchController : Received a status update from hardware switch ('37', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:50:59,773 : WARNING : SwitchController : Received a status update from hardware switch ('0F', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:50:59,778 : WARNING : SwitchController : Received a status update from hardware switch ('2F', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:50:59,784 : WARNING : SwitchController : Received a status update from hardware switch ('27', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:50:59,789 : WARNING : SwitchController : Received a status update from hardware switch ('17', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:50:59,795 : WARNING : SwitchController : Received a status update from hardware switch ('1F', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:51:00,016 : INFO : BCPClientSocket.local_display : Connecting to BCP Media Controller at localhost:5050...
2016-09-23 00:51:03,100 : INFO : SwitchController : Active Switch|s_trough2
2016-09-23 00:51:03,105 : INFO : SwitchController : Active Switch|s_trough1
2016-09-23 00:51:03,109 : INFO : SwitchController : Active Switch|s_trough3
2016-09-23 00:51:03,115 : INFO : Mode.attract : Mode Starting. Priority: 10
2016-09-23 00:51:28,404 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-23 00:51:28,558 : INFO : Mode.ball_save : Mode Starting. Priority: 8500
2016-09-23 00:51:28,567 : INFO : Mode.base : Mode Starting. Priority: 100
2016-09-23 00:51:28,684 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:51:28,896 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-23 00:51:28,902 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:51:29,023 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:51:29,104 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:51:29,282 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:51:29,624 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-23 00:51:29,668 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:51:29,791 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:51:29,795 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-23 00:51:29,812 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-23 00:51:29,872 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:51:30,037 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:51:30,103 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-23 00:51:30,174 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-23 00:51:30,204 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:51:31,743 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-23 00:51:31,771 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-23 00:51:31,791 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-23 00:51:34,466 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:1 >>>>>
2016-09-23 00:51:34,608 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:0 >>>>>
2016-09-23 00:51:34,894 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:51:34,907 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:51:34,922 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:34,960 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-23 00:51:34,980 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-23 00:51:35,183 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:35,288 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:35,349 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:35,468 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:35,518 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:35,673 : INFO : SwitchController : <<<<< switch: s_right_lock_kickout, State:1 >>>>>
2016-09-23 00:51:35,693 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:35,773 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:36,223 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:36,235 : INFO : SwitchController : <<<<< switch: s_right_lock_kickout, State:0 >>>>>
2016-09-23 00:51:36,718 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:37,324 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:37,365 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:51:37,521 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:51:37,592 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:37,727 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:37,741 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:37,770 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:37,787 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:37,798 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:37,913 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:37,924 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:37,963 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:37,978 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:37,994 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,035 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:38,053 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,071 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,132 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,140 : INFO : SwitchController : <<<<< switch: s_top_lock_kickout, State:1 >>>>>
2016-09-23 00:51:38,152 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,173 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:38,218 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,237 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,312 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,335 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,412 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,437 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,526 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,551 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,650 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,678 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,687 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:38,691 : INFO : SwitchController : <<<<< switch: s_top_lock_kickout, State:0 >>>>>
2016-09-23 00:51:38,785 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,827 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:38,955 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:38,995 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:39,013 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:39,177 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:39,313 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:40,142 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:51:40,173 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:51:40,200 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:51:40,319 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:51:40,582 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:1 >>>>>
2016-09-23 00:51:40,680 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:0 >>>>>
2016-09-23 00:51:40,896 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:51:40,913 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:51:40,925 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:41,172 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-23 00:51:41,188 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-23 00:51:41,836 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-23 00:51:41,853 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-23 00:51:42,171 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-23 00:51:42,195 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-23 00:51:43,888 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:51:44,091 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:51:44,218 : INFO : SwitchController : <<<<< switch: s_f_target, State:1 >>>>>
2016-09-23 00:51:44,225 : INFO : SwitchController : <<<<< switch: s_d_target, State:1 >>>>>
2016-09-23 00:51:44,237 : INFO : SwitchController : <<<<< switch: s_d_target, State:0 >>>>>
2016-09-23 00:51:44,261 : INFO : SwitchController : <<<<< switch: s_f_target, State:0 >>>>>
2016-09-23 00:51:44,641 : INFO : SwitchController : <<<<< switch: s_left_target, State:1 >>>>>
2016-09-23 00:51:44,661 : INFO : SwitchController : <<<<< switch: s_left_target, State:0 >>>>>
2016-09-23 00:51:44,757 : INFO : SwitchController : <<<<< switch: s_left_bottom_rubber, State:1 >>>>>
2016-09-23 00:51:44,784 : INFO : SwitchController : <<<<< switch: s_left_bottom_rubber, State:0 >>>>>
2016-09-23 00:51:47,684 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:51:47,970 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:51:48,144 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:48,160 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:48,222 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:48,240 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:48,309 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:48,326 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:48,402 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:48,424 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:48,510 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:48,534 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:48,620 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:48,648 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:48,742 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:48,778 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:48,884 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:48,932 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:49,060 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:49,123 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:49,304 : INFO : SwitchController : <<<<< switch: s_spinner, State:1 >>>>>
2016-09-23 00:51:49,724 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:49,973 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:49,979 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:51:50,011 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:51:50,033 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:51:50,146 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:51:50,378 : INFO : SwitchController : <<<<< switch: s_r_top_lane, State:1 >>>>>
2016-09-23 00:51:50,423 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:51:50,454 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:51:50,481 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:51:50,509 : INFO : SwitchController : <<<<< switch: s_r_top_lane, State:0 >>>>>
2016-09-23 00:51:50,603 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:51:50,682 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-23 00:51:50,699 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-23 00:51:50,735 : INFO : SwitchController : <<<<< switch: s_left_top_rubber, State:1 >>>>>
2016-09-23 00:51:50,752 : INFO : SwitchController : <<<<< switch: s_left_top_rubber, State:0 >>>>>
2016-09-23 00:51:50,799 : INFO : SwitchController : <<<<< switch: s_spinner, State:0 >>>>>
2016-09-23 00:51:52,411 : INFO : SwitchController : <<<<< switch: s_left_inlane_e, State:1 >>>>>
2016-09-23 00:51:52,457 : INFO : SwitchController : <<<<< switch: s_left_inlane_e, State:0 >>>>>
2016-09-23 00:51:52,808 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:51:53,001 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:51:53,085 : INFO : SwitchController : <<<<< switch: s_right_drop_target, State:1 >>>>>
2016-09-23 00:51:53,379 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:51:53,645 : INFO : SwitchController : <<<<< switch: s_middle_target, State:1 >>>>>
2016-09-23 00:51:53,660 : INFO : SwitchController : <<<<< switch: s_middle_target, State:0 >>>>>
2016-09-23 00:51:53,794 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:51:54,095 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:51:54,243 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:51:54,256 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:51:54,262 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:51:54,296 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:51:54,461 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:51:54,527 : INFO : SwitchController : <<<<< switch: s_left_drop_target, State:1 >>>>>
2016-09-23 00:51:54,543 : INFO : SwitchController : <<<<< switch: s_left_drop_target, State:0 >>>>>
2016-09-23 00:51:54,553 : INFO : SwitchController : <<<<< switch: s_left_drop_target, State:1 >>>>>
2016-09-23 00:51:54,722 : INFO : SwitchController : <<<<< switch: s_left_top_rubber, State:1 >>>>>
2016-09-23 00:51:54,733 : INFO : SwitchController : <<<<< switch: s_left_top_rubber, State:0 >>>>>
2016-09-23 00:51:55,377 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:1 >>>>>
2016-09-23 00:51:55,400 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:0 >>>>>
2016-09-23 00:51:55,449 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:51:55,463 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:51:55,503 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-23 00:51:55,521 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-23 00:51:55,576 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:51:55,592 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:51:55,825 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:51:55,841 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:51:56,286 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-23 00:51:56,305 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-23 00:51:56,337 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
