2016-09-23 00:42:03,944 : INFO : Machine : Mission Pinball Framework Core Engine v0.31.3
2016-09-23 00:42:03,949 : INFO : Machine : Machine path: /home/sysop/robotech
2016-09-23 00:42:05,484 : INFO : Machine : Loading cached config: /tmp/b22896e0955c8faa276a6ac3f6f5f4b5config
2016-09-23 00:42:05,604 : INFO : FAST : Connecting to /dev/ttyUSB1 at 921600bps
2016-09-23 00:42:05,617 : INFO : FAST : Connected! Processor: NET, Board Type: FP-CPU-002-2, Firmware: 01.00
2016-09-23 00:42:05,637 : INFO : FAST : Connecting to /dev/ttyUSB2 at 921600bps
2016-09-23 00:42:05,648 : INFO : FAST : Connected! Processor: RGB, Board Type: FP-CPU-002-2, Firmware: 01.00
2016-09-23 00:42:05,914 : INFO : kivy : [Logger      ] Record log in /home/sysop/.kivy/logs/kivy_16-09-23_2.txt
2016-09-23 00:42:05,913 : INFO : kivy : [Image       ] Providers: img_tex, img_dds, img_gif, img_sdl2 (img_pil, img_ffpyplayer ignored)
2016-09-23 00:42:06,018 : INFO : kivy : [Kivy        ] v1.9.2-dev0
2016-09-23 00:42:06,027 : INFO : kivy : [Python      ] v3.4.2 (default, Oct 19 2014, 13:31:11) 
[GCC 4.9.1]
2016-09-23 00:42:06,064 : INFO : kivy : [Factory     ] 193 symbols loaded
2016-09-23 00:42:07,080 : WARNING : SwitchController : Received a status update from hardware switch ('2F', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:42:07,086 : WARNING : SwitchController : Received a status update from hardware switch ('0F', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:42:07,091 : WARNING : SwitchController : Received a status update from hardware switch ('1F', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:42:07,096 : WARNING : SwitchController : Received a status update from hardware switch ('27', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:42:07,102 : WARNING : SwitchController : Received a status update from hardware switch ('37', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:42:07,106 : WARNING : SwitchController : Received a status update from hardware switch ('17', 1), but that switch is not in your config. Just FYI.
2016-09-23 00:42:07,360 : INFO : BCPClientSocket.local_display : Connecting to BCP Media Controller at localhost:5050...
2016-09-23 00:42:11,130 : INFO : SwitchController : Active Switch|s_trough1
2016-09-23 00:42:11,134 : INFO : SwitchController : Active Switch|s_trough2
2016-09-23 00:42:11,139 : INFO : SwitchController : Active Switch|s_drain_kicker
2016-09-23 00:42:11,143 : INFO : SwitchController : Active Switch|s_right_top2_rubber
2016-09-23 00:42:11,149 : INFO : Mode.attract : Mode Starting. Priority: 10
2016-09-23 00:42:18,542 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:42:18,550 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:42:18,593 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:42:18,654 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:42:18,687 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-23 00:42:19,498 : INFO : SwitchController : <<<<< switch: s_start, State:1 >>>>>
2016-09-23 00:42:19,624 : INFO : SwitchController : <<<<< switch: s_start, State:0 >>>>>
2016-09-23 00:42:19,629 : INFO : Mode.game : Mode Starting. Priority: 20
2016-09-23 00:42:19,647 : INFO : Mode.game : Player added successfully. Total players: 1
2016-09-23 00:42:19,651 : INFO : Mode.kickback : Mode Starting. Priority: 200
2016-09-23 00:42:19,663 : INFO : Mode.ball_save : Mode Starting. Priority: 8500
2016-09-23 00:42:19,669 : INFO : Mode.base : Mode Starting. Priority: 100
2016-09-23 00:42:19,805 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:42:20,030 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-23 00:42:20,043 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:42:20,083 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-23 00:42:20,135 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:42:20,162 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:42:20,741 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-23 00:42:20,766 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-23 00:42:20,788 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-23 00:42:23,995 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:42:24,686 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:42:25,417 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:25,599 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:25,952 : INFO : SwitchController : <<<<< switch: s_left_lock_kickout, State:1 >>>>>
2016-09-23 00:42:26,511 : INFO : SwitchController : <<<<< switch: s_left_lock_kickout, State:0 >>>>>
2016-09-23 00:42:27,532 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:27,582 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:42:27,606 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:42:27,681 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:27,730 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:42:27,888 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:42:28,142 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-23 00:42:28,307 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:42:28,507 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-23 00:42:28,546 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:42:28,666 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:42:28,751 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:42:28,926 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:42:29,271 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-23 00:42:29,286 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:42:29,326 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-23 00:42:29,346 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-23 00:42:29,366 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-23 00:42:29,370 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:42:29,374 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-23 00:42:29,379 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-23 00:42:29,445 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-23 00:42:29,489 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-23 00:42:29,605 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:42:29,736 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:42:29,831 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-23 00:42:29,916 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-23 00:42:29,953 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:42:32,036 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:1 >>>>>
2016-09-23 00:42:32,148 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:0 >>>>>
2016-09-23 00:42:32,373 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:42:32,392 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:42:32,405 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:42:32,576 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:42:32,662 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:42:32,680 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:42:32,697 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:42:32,848 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:42:32,862 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:42:32,911 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-23 00:42:32,930 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-23 00:42:32,962 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-23 00:42:32,982 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-23 00:42:33,021 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:1 >>>>>
2016-09-23 00:42:33,041 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:0 >>>>>
2016-09-23 00:42:33,045 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:1 >>>>>
2016-09-23 00:42:33,049 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:0 >>>>>
2016-09-23 00:42:33,118 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:42:33,124 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:42:33,128 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:42:33,135 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:42:33,169 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:1 >>>>>
2016-09-23 00:42:33,211 : INFO : SwitchController : <<<<< switch: s_right_top2_rubber, State:0 >>>>>
2016-09-23 00:42:34,266 : INFO : SwitchController : <<<<< switch: s_middle_right_rubber, State:1 >>>>>
2016-09-23 00:42:34,285 : INFO : SwitchController : <<<<< switch: s_middle_right_rubber, State:0 >>>>>
2016-09-23 00:42:35,969 : INFO : SwitchController : <<<<< switch: s_right_inlane_c, State:1 >>>>>
2016-09-23 00:42:36,057 : INFO : SwitchController : <<<<< switch: s_right_inlane_c, State:0 >>>>>
2016-09-23 00:42:36,761 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:36,938 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:36,999 : INFO : SwitchController : <<<<< switch: s_left_target, State:1 >>>>>
2016-09-23 00:42:37,013 : INFO : SwitchController : <<<<< switch: s_middle_target, State:1 >>>>>
2016-09-23 00:42:37,020 : INFO : SwitchController : <<<<< switch: s_left_target, State:0 >>>>>
2016-09-23 00:42:37,024 : INFO : SwitchController : <<<<< switch: s_middle_target, State:0 >>>>>
2016-09-23 00:42:37,406 : INFO : SwitchController : <<<<< switch: s_right_inlane_c, State:1 >>>>>
2016-09-23 00:42:37,449 : INFO : SwitchController : <<<<< switch: s_right_inlane_c, State:0 >>>>>
2016-09-23 00:42:37,883 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:38,496 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:38,674 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:38,708 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:42:38,741 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:42:39,925 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:40,287 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:40,600 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:40,637 : INFO : SwitchController : <<<<< switch: s_left_target, State:1 >>>>>
2016-09-23 00:42:40,642 : INFO : SwitchController : <<<<< switch: s_middle_target, State:1 >>>>>
2016-09-23 00:42:40,652 : INFO : SwitchController : <<<<< switch: s_left_target, State:0 >>>>>
2016-09-23 00:42:40,658 : INFO : SwitchController : <<<<< switch: s_middle_target, State:0 >>>>>
2016-09-23 00:42:41,035 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:41,181 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:42,099 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:42,353 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:42,667 : INFO : SwitchController : <<<<< switch: s_right_drop_target, State:1 >>>>>
2016-09-23 00:42:43,318 : INFO : SwitchController : <<<<< switch: s_left_bottom_rubber, State:1 >>>>>
2016-09-23 00:42:43,332 : INFO : SwitchController : <<<<< switch: s_left_bottom_rubber, State:0 >>>>>
2016-09-23 00:42:44,450 : INFO : SwitchController : <<<<< switch: s_right_outlane_h, State:1 >>>>>
2016-09-23 00:42:44,496 : INFO : SwitchController : <<<<< switch: s_right_outlane_h, State:0 >>>>>
2016-09-23 00:42:46,712 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:46,904 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:47,288 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:47,319 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:42:47,347 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:42:47,415 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:47,480 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:42:47,887 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:42:49,165 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:42:49,342 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:42:50,847 : INFO : SwitchController : <<<<< switch: s_right_inlane_c, State:1 >>>>>
2016-09-23 00:42:50,960 : INFO : SwitchController : <<<<< switch: s_right_inlane_c, State:0 >>>>>
2016-09-23 00:42:51,588 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:51,888 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:52,174 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:42:52,298 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:42:52,378 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:1 >>>>>
2016-09-23 00:42:52,463 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:0 >>>>>
2016-09-23 00:42:52,728 : INFO : SwitchController : <<<<< switch: s_left_target, State:1 >>>>>
2016-09-23 00:42:52,748 : INFO : SwitchController : <<<<< switch: s_left_target, State:0 >>>>>
2016-09-23 00:42:52,846 : INFO : SwitchController : <<<<< switch: s_left_bottom_rubber, State:1 >>>>>
2016-09-23 00:42:52,869 : INFO : SwitchController : <<<<< switch: s_left_bottom_rubber, State:0 >>>>>
2016-09-23 00:42:53,367 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:53,397 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:42:53,426 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:42:54,019 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:54,705 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:42:54,986 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:42:55,246 : INFO : SwitchController : <<<<< switch: s_left_lock_kickout, State:1 >>>>>
2016-09-23 00:42:55,806 : INFO : SwitchController : <<<<< switch: s_left_lock_kickout, State:0 >>>>>
2016-09-23 00:42:56,717 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:42:56,896 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:42:57,380 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:1 >>>>>
2016-09-23 00:42:57,401 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:0 >>>>>
2016-09-23 00:42:57,507 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:1 >>>>>
2016-09-23 00:42:57,592 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:0 >>>>>
2016-09-23 00:42:57,642 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:1 >>>>>
2016-09-23 00:42:57,655 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:0 >>>>>
2016-09-23 00:42:57,827 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:1 >>>>>
2016-09-23 00:42:57,889 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:0 >>>>>
2016-09-23 00:42:58,749 : INFO : SwitchController : <<<<< switch: s_left_inlane_e, State:1 >>>>>
2016-09-23 00:42:58,826 : INFO : SwitchController : <<<<< switch: s_left_inlane_e, State:0 >>>>>
2016-09-23 00:42:59,587 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:42:59,779 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:43:01,305 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-23 00:43:01,359 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-23 00:43:01,454 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-23 00:43:01,525 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-23 00:43:01,907 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-23 00:43:01,929 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-23 00:43:01,959 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-23 00:43:02,087 : INFO : Mode.ball_save : Mode Starting. Priority: 8500
2016-09-23 00:43:02,092 : INFO : Mode.base : Mode Starting. Priority: 100
2016-09-23 00:43:02,184 : INFO : SwitchController : <<<<< switch: s_right_drop_target, State:0 >>>>>
2016-09-23 00:43:02,205 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:43:02,360 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-23 00:43:02,445 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-23 00:43:02,564 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:43:02,650 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:43:02,826 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:43:03,167 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-23 00:43:03,219 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:43:03,263 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-23 00:43:03,274 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:43:03,298 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:43:03,338 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:43:03,361 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-23 00:43:03,421 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-23 00:43:03,618 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-23 00:43:03,708 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-23 00:43:03,757 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-23 00:43:07,574 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:1 >>>>>
2016-09-23 00:43:07,706 : INFO : SwitchController : <<<<< switch: s_b_top_lane, State:0 >>>>>
2016-09-23 00:43:07,944 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:43:07,961 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:43:08,143 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-23 00:43:08,162 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-23 00:43:08,208 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-23 00:43:08,214 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-23 00:43:08,336 : INFO : SwitchController : <<<<< switch: s_o1_top_lane, State:1 >>>>>
2016-09-23 00:43:08,356 : INFO : SwitchController : <<<<< switch: s_o1_top_lane, State:0 >>>>>
