2016-09-27 02:17:12,870 : INFO : Machine : Mission Pinball Framework Core Engine v0.31.3
2016-09-27 02:17:12,873 : INFO : Machine : Machine path: /home/sysop/robotech
2016-09-27 02:17:14,343 : INFO : Machine : Loading config from original files
2016-09-27 02:17:14,730 : INFO : Machine : Machine config file #1: /home/sysop/robotech/config/config
2016-09-27 02:17:15,656 : INFO : Machine : Config file cache created: /tmp/b22896e0955c8faa276a6ac3f6f5f4b5config
2016-09-27 02:17:15,822 : INFO : FAST : Connecting to /dev/ttyUSB1 at 921600bps
2016-09-27 02:17:15,831 : INFO : FAST : Connected! Processor: NET, Board Type: FP-CPU-002-2, Firmware: 01.00
2016-09-27 02:17:15,846 : INFO : FAST : Connecting to /dev/ttyUSB2 at 921600bps
2016-09-27 02:17:15,852 : INFO : FAST : Connected! Processor: RGB, Board Type: FP-CPU-002-2, Firmware: 01.00
2016-09-27 02:17:16,265 : WARNING : SwitchController : Received a status update from hardware switch ('1F', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:17:16,266 : WARNING : SwitchController : Received a status update from hardware switch ('2F', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:17:16,267 : WARNING : SwitchController : Received a status update from hardware switch ('37', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:17:16,268 : WARNING : SwitchController : Received a status update from hardware switch ('0F', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:17:16,268 : WARNING : SwitchController : Received a status update from hardware switch ('17', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:17:16,269 : WARNING : SwitchController : Received a status update from hardware switch ('27', 1), but that switch is not in your config. Just FYI.
2016-09-27 02:17:17,087 : INFO : SwitchController : Active Switch|s_drain_kicker
2016-09-27 02:17:17,088 : INFO : SwitchController : Active Switch|s_trough1
2016-09-27 02:17:17,088 : INFO : SwitchController : Active Switch|s_trough2
2016-09-27 02:17:17,090 : INFO : Mode.attract : Mode Starting. Priority: 10
2016-09-27 02:17:19,123 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:17:19,211 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:19,864 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-27 02:17:20,013 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-27 02:17:20,018 : WARNING : BallController : BallController denies game start. Not enough balls
2016-09-27 02:17:20,147 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:17:20,186 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:17:20,449 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:17:20,556 : INFO : SwitchController : <<<<< switch: s_start, State:1 >>>>>
2016-09-27 02:17:20,734 : INFO : SwitchController : <<<<< switch: s_start, State:0 >>>>>
2016-09-27 02:17:20,737 : WARNING : BallController : BallController denies game start. Not enough balls
2016-09-27 02:17:21,496 : INFO : SwitchController : <<<<< switch: s_start, State:1 >>>>>
2016-09-27 02:17:21,649 : INFO : SwitchController : <<<<< switch: s_start, State:0 >>>>>
2016-09-27 02:17:21,653 : INFO : Mode.game : Mode Starting. Priority: 20
2016-09-27 02:17:21,663 : INFO : Mode.game : Player added successfully. Total players: 1
2016-09-27 02:17:21,672 : INFO : Mode.kickback : Mode Starting. Priority: 200
2016-09-27 02:17:21,680 : INFO : Mode.ball_save : Mode Starting. Priority: 8500
2016-09-27 02:17:21,685 : INFO : Mode.base : Mode Starting. Priority: 100
2016-09-27 02:17:21,811 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:21,818 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:17:21,824 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:22,046 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:22,057 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:22,106 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:17:22,162 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:22,167 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:17:22,708 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:22,735 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:22,759 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:22,817 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:22,827 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:23,283 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:23,312 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:23,419 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:23,422 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:24,219 : INFO : SwitchController : <<<<< switch: s_top_lock_kickout, State:1 >>>>>
2016-09-27 02:17:24,238 : INFO : SwitchController : <<<<< switch: s_top_lock_kickout, State:0 >>>>>
2016-09-27 02:17:24,317 : INFO : SwitchController : <<<<< switch: s_top_lock_kickout, State:1 >>>>>
2016-09-27 02:17:24,861 : INFO : SwitchController : <<<<< switch: s_top_lock_kickout, State:0 >>>>>
2016-09-27 02:17:26,610 : INFO : SwitchController : <<<<< switch: s_o1_top_lane, State:1 >>>>>
2016-09-27 02:17:26,872 : INFO : SwitchController : <<<<< switch: s_o1_top_lane, State:0 >>>>>
2016-09-27 02:17:27,050 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:17:27,066 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:17:27,408 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:17:27,425 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:17:27,516 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:17:27,534 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:17:28,104 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:28,246 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:1 >>>>>
2016-09-27 02:17:28,265 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:28,271 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:0 >>>>>
2016-09-27 02:17:29,912 : INFO : SwitchController : <<<<< switch: s_right_inlane_c, State:1 >>>>>
2016-09-27 02:17:30,015 : INFO : SwitchController : <<<<< switch: s_right_inlane_c, State:0 >>>>>
2016-09-27 02:17:30,726 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:30,891 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:30,981 : INFO : SwitchController : <<<<< switch: s_middle_target, State:1 >>>>>
2016-09-27 02:17:30,994 : INFO : SwitchController : <<<<< switch: s_middle_target, State:0 >>>>>
2016-09-27 02:17:32,211 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:33,360 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:33,960 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:34,086 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:34,191 : INFO : SwitchController : <<<<< switch: s_right_target, State:1 >>>>>
2016-09-27 02:17:34,203 : INFO : SwitchController : <<<<< switch: s_right_target, State:0 >>>>>
2016-09-27 02:17:34,505 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:34,625 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:34,663 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:34,727 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:1 >>>>>
2016-09-27 02:17:34,795 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:0 >>>>>
2016-09-27 02:17:34,996 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:35,004 : INFO : SwitchController : <<<<< switch: s_left_drop_target, State:1 >>>>>
2016-09-27 02:17:35,457 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:35,485 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:35,510 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:35,799 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:36,100 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:36,130 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:36,157 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:37,135 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:37,535 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:37,568 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:37,583 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:37,700 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:37,788 : INFO : SwitchController : <<<<< switch: s_right_drop_target, State:1 >>>>>
2016-09-27 02:17:37,797 : INFO : SwitchController : <<<<< switch: s_middle_drop_target, State:1 >>>>>
2016-09-27 02:17:37,957 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:1 >>>>>
2016-09-27 02:17:38,034 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:0 >>>>>
2016-09-27 02:17:38,046 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:38,190 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:38,193 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:38,388 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:38,568 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:1 >>>>>
2016-09-27 02:17:38,611 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:0 >>>>>
2016-09-27 02:17:39,193 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:1 >>>>>
2016-09-27 02:17:39,208 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:0 >>>>>
2016-09-27 02:17:39,389 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:1 >>>>>
2016-09-27 02:17:39,400 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:39,428 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:0 >>>>>
2016-09-27 02:17:39,563 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:39,609 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:39,749 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:41,721 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:1 >>>>>
2016-09-27 02:17:41,788 : INFO : SwitchController : <<<<< switch: s_right_slingshot, State:0 >>>>>
2016-09-27 02:17:42,727 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:42,857 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:42,963 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:43,681 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:44,061 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:44,091 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:44,116 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:44,177 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:44,241 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:44,396 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:44,651 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-27 02:17:44,778 : INFO : Mode.ball_save : Mode Starting. Priority: 8500
2016-09-27 02:17:44,782 : INFO : Mode.base : Mode Starting. Priority: 100
2016-09-27 02:17:44,870 : INFO : SwitchController : <<<<< switch: s_left_drop_target, State:0 >>>>>
2016-09-27 02:17:44,874 : INFO : SwitchController : <<<<< switch: s_right_drop_target, State:0 >>>>>
2016-09-27 02:17:44,877 : INFO : SwitchController : <<<<< switch: s_middle_drop_target, State:0 >>>>>
2016-09-27 02:17:44,895 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:17:45,057 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:45,073 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:45,095 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:45,141 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:45,261 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:17:45,348 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:17:45,527 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:17:45,875 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-27 02:17:45,948 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:17:45,971 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:17:45,978 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:17:45,985 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:17:46,058 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:17:46,109 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:17:46,291 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:46,323 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:46,341 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:46,429 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:17:46,521 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:17:46,556 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:48,484 : INFO : SwitchController : <<<<< switch: s_r_top_lane, State:1 >>>>>
2016-09-27 02:17:48,817 : INFO : SwitchController : <<<<< switch: s_r_top_lane, State:0 >>>>>
2016-09-27 02:17:49,040 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:17:49,054 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:17:49,092 : INFO : SwitchController : <<<<< switch: s_left_top_rubber, State:1 >>>>>
2016-09-27 02:17:49,109 : INFO : SwitchController : <<<<< switch: s_left_top_rubber, State:0 >>>>>
2016-09-27 02:17:50,174 : INFO : SwitchController : <<<<< switch: s_left_middle_rubber, State:1 >>>>>
2016-09-27 02:17:50,198 : INFO : SwitchController : <<<<< switch: s_left_middle_rubber, State:0 >>>>>
2016-09-27 02:17:52,074 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
2016-09-27 02:17:52,147 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:52,176 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:52,205 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:52,212 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:0 >>>>>
2016-09-27 02:17:52,296 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:52,394 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:1 >>>>>
2016-09-27 02:17:52,406 : INFO : SwitchController : <<<<< switch: s_left_slingshot, State:0 >>>>>
2016-09-27 02:17:52,676 : INFO : SwitchController : <<<<< switch: s_f_target, State:1 >>>>>
2016-09-27 02:17:52,680 : INFO : SwitchController : <<<<< switch: s_d_target, State:1 >>>>>
2016-09-27 02:17:52,693 : INFO : SwitchController : <<<<< switch: s_d_target, State:0 >>>>>
2016-09-27 02:17:52,697 : INFO : SwitchController : <<<<< switch: s_f_target, State:0 >>>>>
2016-09-27 02:17:53,579 : INFO : SwitchController : <<<<< switch: s_kickback_t, State:1 >>>>>
2016-09-27 02:17:53,625 : INFO : SwitchController : <<<<< switch: s_kickback_t, State:0 >>>>>
2016-09-27 02:17:54,650 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-27 02:17:54,791 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-27 02:17:54,802 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:17:54,810 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:1 >>>>>
2016-09-27 02:17:54,995 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:55,007 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:55,025 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:55,044 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:55,157 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:17:55,245 : INFO : SwitchController : <<<<< switch: s_trough1, State:0 >>>>>
2016-09-27 02:17:55,418 : INFO : SwitchController : <<<<< switch: s_trough1, State:1 >>>>>
2016-09-27 02:17:55,693 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:55,731 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:55,740 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:55,771 : INFO : SwitchController : <<<<< switch: s_drain_kicker, State:0 >>>>>
2016-09-27 02:17:55,808 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:1 >>>>>
2016-09-27 02:17:55,819 : INFO : SwitchController : <<<<< switch: s_plunger_lane, State:0 >>>>>
2016-09-27 02:17:56,259 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:56,316 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:56,378 : INFO : SwitchController : <<<<< switch: s_trough3, State:1 >>>>>
2016-09-27 02:17:56,449 : INFO : SwitchController : <<<<< switch: s_trough3, State:0 >>>>>
2016-09-27 02:17:56,482 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:56,712 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:56,818 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:57,450 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:1 >>>>>
2016-09-27 02:17:57,478 : INFO : SwitchController : <<<<< switch: s_trough2, State:0 >>>>>
2016-09-27 02:17:57,507 : INFO : SwitchController : <<<<< switch: s_trough2, State:1 >>>>>
2016-09-27 02:17:57,572 : INFO : SwitchController : <<<<< switch: s_o2_top_lane, State:1 >>>>>
2016-09-27 02:17:57,583 : INFO : SwitchController : <<<<< switch: s_right_flipper, State:0 >>>>>
2016-09-27 02:17:57,619 : INFO : SwitchController : <<<<< switch: s_o2_top_lane, State:0 >>>>>
2016-09-27 02:17:57,780 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:17:57,800 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:17:57,838 : INFO : SwitchController : <<<<< switch: s_right_top1_rubber, State:1 >>>>>
2016-09-27 02:17:57,854 : INFO : SwitchController : <<<<< switch: s_right_top1_rubber, State:0 >>>>>
2016-09-27 02:17:58,278 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:17:58,293 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:17:58,356 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:17:58,376 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:17:58,746 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:1 >>>>>
2016-09-27 02:17:58,769 : INFO : SwitchController : <<<<< switch: s_bottom_l_pop_bumper, State:0 >>>>>
2016-09-27 02:17:58,797 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:1 >>>>>
2016-09-27 02:17:58,816 : INFO : SwitchController : <<<<< switch: s_top_l_pop_bumper, State:0 >>>>>
2016-09-27 02:17:58,865 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:1 >>>>>
2016-09-27 02:17:58,882 : INFO : SwitchController : <<<<< switch: s_top_r_pop_bumper, State:0 >>>>>
2016-09-27 02:17:58,906 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:1 >>>>>
2016-09-27 02:17:58,929 : INFO : SwitchController : <<<<< switch: s_bottom_r_pop_bumper, State:0 >>>>>
2016-09-27 02:17:59,804 : INFO : SwitchController : <<<<< switch: s_left_flipper, State:1 >>>>>
